show_id,type,title,director,cast,country,date_added,release_year,rating,duration,genres,user_rating,views_millions,budget_usd,is_original
s930,tv show,Synthetic Title 930,Steven Spielberg,"Brad Pitt, Tom Hanks",France,44244,1995,TV-14,1 Season,"International TV Shows, TV Dramas",4,29.96,35709000,FALSE
s931,TV Show,Synthetic Title 931,Martin Scorsese,"Zendaya, Brad Pitt, Morgan Freeman",United States,43803,2002,TV-14,9 Seasons,Comedies,9.9,63.42,74221000,TRUE
s932,TV Show,Synthetic Title 932,Steven Spielberg,"Brad Pitt, Morgan Freeman",Canada,"August 23, 2019",2000,TV-14,4 Seasons,Crime TV Shows,3,114.73,4940000,TRUE
s933,tv show,Synthetic Title 933,Christopher Nolan,"Zendaya, Morgan Freeman","United States, Canada",42975,2001,PG-13,8 S,Action & Adventure,8.8,37.53,35263000,FALSE
s934,movie ,Synthetic Title 934,Christopher Nolan,"Zendaya, Scarlett Johansson",Canada,"December 18, 2021",2018,TV-PG,108 min,Comedies,3.1,111.52,77417000,TRUE
s935,movie ,Synthetic Title 935,Steven Spielberg,Leonardo DiCaprio,"United States, Canada",44372,2004,TV-MA,90 min,Crime TV Shows,2.5,31.26,99277000,TRUE
s936,TV Show,Synthetic Title 936,Martin Scorsese,"Tom Hanks, Brad Pitt, Zendaya",India,45198,2004,NR,2 Seasons,Action & Adventure,4,52.46,27733000,FALSE
s937,movie ,Synthetic Title 937,Martin Scorsese,,United States,42974,2017,NR,129mins,Crime TV Shows,7.7,148.48,52117000,TRUE
s938,movie ,Synthetic Title 938,,Leonardo DiCaprio,South Korea,"March 07, 2019",1998,PG-13,72 min,"Horror Movies, Thrillers",8.4,28.19,35416000,TRUE
s939,Movie,Synthetic Title 939,,"Zendaya, Tom Hanks","United States, Canada",44912,2019,TV-14,92 m,"International TV Shows, TV Dramas",8.7,147.16,54689000,TRUE
s940,Movie,Synthetic Title 940,Martin Scorsese,"Morgan Freeman, Tom Hanks, Zendaya",United Kingdom,43528,2003,NR,103 m,"Horror Movies, Thrillers",5.2,121.87,61223000,FALSE
s941,tv show,Synthetic Title 941,Ava DuVernay,Viola Davis,United States,"November 22, 2023",2000,NR,6 Seasons,Documentaries,7.5,119.84,39610000,FALSE
s942,TV Show,Synthetic Title 942,Martin Scorsese,"Brad Pitt, Zendaya",India,43952,2009,R,10 S,"Horror Movies, Thrillers",6.3,146.55,34180000,TRUE
s943,MOVIE,Synthetic Title 943,Steven Spielberg,Brad Pitt,"United States, Canada","July 07, 2018",2022,TV-MA,78 m,Comedies,8.9,137.38,75465000,FALSE
s944,tv show,Synthetic Title 944,Martin Scorsese,"Viola Davis, Zendaya, Brad Pitt",India,43876,2013,PG-13,1 S,Crime TV Shows,5,146.31,55389000,TRUE
s945,Movie,Synthetic Title 945,Steven Spielberg,"Viola Davis, Brad Pitt",France,44668,2008,TV-PG,60 m,Action & Adventure,999,26.6,86133000,TRUE
s946,MOVIE,Synthetic Title 946,Bong Joon Ho,Viola Davis,Japan,42628,2007,TV-14,132 min,Documentaries,8.6,119.35,63606000,FALSE
s947,MOVIE,Synthetic Title 947,Christopher Nolan,Morgan Freeman,United States,42278,2010,TV-14,103 m,Documentaries,3.4,86.17,41108000,TRUE
s948,Movie,Synthetic Title 948,Steven Spielberg,Brad Pitt,France,43045,2004,TV-14,141 min,Crime TV Shows,8.5,127.14,97423000,FALSE
s949,tv show,Synthetic Title 949,Christopher Nolan,"Scarlett Johansson, Brad Pitt",Japan,44703,1997,NR,9 S,Crime TV Shows,4.2,115.24,55622000,FALSE
s950,TV Show,Synthetic Title 950,,"Scarlett Johansson, Morgan Freeman, Viola Davis",Japan,"July 08, 2018",2015,R,4 S,Action & Adventure,7.2,59.82,64383000,FALSE
s951,MOVIE,Synthetic Title 951,Greta Gerwig,"Brad Pitt, Zendaya",India,45126,2004,R,119 min,"International TV Shows, TV Dramas",4.1,24.32,8662000,TRUE
s952,tv show,Synthetic Title 952,Martin Scorsese,"Scarlett Johansson, Viola Davis",South Korea,43074,1993,TV-14,1 S,"Horror Movies, Thrillers",3.2,148.22,99502000,TRUE
s953,MOVIE,Synthetic Title 953,Ava DuVernay,"Viola Davis, Brad Pitt, Zendaya",Canada,44429,1998,NR,63mins,Documentaries,8.8,77.81,87442000,TRUE
s954,Movie,Synthetic Title 954,Martin Scorsese,"Leonardo DiCaprio, Morgan Freeman",Japan,45118,2009,TV-PG,158 m,Documentaries,6.5,10.66,44601000,TRUE
s955,movie ,Synthetic Title 955,Ava DuVernay,"Brad Pitt, Leonardo DiCaprio",India,"November 15, 2019",1999,PG-13,139mins,Comedies,6.5,50.09,1848000,FALSE
s956,TV Show,Synthetic Title 956,Martin Scorsese,"Brad Pitt, Viola Davis",South Korea,43946,1998,PG-13,1 S,"Horror Movies, Thrillers",8.5,43.35,80998000,TRUE
s957,tv show,Synthetic Title 957,Greta Gerwig,Zendaya,United States,"April 15, 2015",1998,PG-13,10 S,"Horror Movies, Thrillers",3.5,37.19,59392000,FALSE
s958,TV Show,Synthetic Title 958,,Brad Pitt,Canada,42340,1997,TV-PG,8 Seasons,"International TV Shows, TV Dramas",2.3,73.67,36531000,FALSE
s959,TV Show,Synthetic Title 959,Martin Scorsese,,United States,45237,2023,PG-13,3 Seasons,Comedies,1.1,95.21,75457000,FALSE
s960,tv show,Synthetic Title 960,Greta Gerwig,,France,42435,2005,NR,2 Seasons,"International TV Shows, TV Dramas",3.3,22.06,23146000,FALSE
s961,movie ,Synthetic Title 961,Ava DuVernay,"Morgan Freeman, Scarlett Johansson",South Korea,"May 30, 2015",1990,TV-14,139 min,"Horror Movies, Thrillers",8.4,93.14,96137000,TRUE
s962,Movie,Synthetic Title 962,Steven Spielberg,"Leonardo DiCaprio, Viola Davis",Japan,44889,2006,TV-14,80mins,Action & Adventure,5.7,7.57,52815000,TRUE
s963,movie ,Synthetic Title 963,Ava DuVernay,"Zendaya, Viola Davis, Leonardo DiCaprio",Canada,42850,1997,R,173mins,Documentaries,1.8,19.5,12923000,TRUE
s964,tv show,Synthetic Title 964,Ava DuVernay,"Tom Hanks, Brad Pitt, Zendaya",United States,"March 15, 2017",1999,TV-MA,5 Seasons,"Horror Movies, Thrillers",5.1,96.65,99123000,FALSE
s965,MOVIE,Synthetic Title 965,Bong Joon Ho,"Leonardo DiCaprio, Morgan Freeman, Zendaya",India,44797,1993,TV-14,148 min,Crime TV Shows,8,68.64,82590000,TRUE
s966,TV Show,Synthetic Title 966,Bong Joon Ho,Viola Davis,"United States, Canada","October 17, 2017",1999,R,9 Seasons,Crime TV Shows,3.6,63.99,9418000,FALSE
s967,TV Show,Synthetic Title 967,Steven Spielberg,"Scarlett Johansson, Morgan Freeman, Zendaya",France,44147,1997,TV-14,4 S,"International TV Shows, TV Dramas",1.5,15.25,89961000,TRUE
s968,TV Show,Synthetic Title 968,Greta Gerwig,"Leonardo DiCaprio, Morgan Freeman",France,"March 22, 2018",2020,TV-14,6 S,Comedies,7.8,136.73,48750000,TRUE
s969,Movie,Synthetic Title 969,Steven Spielberg,"Brad Pitt, Scarlett Johansson, Morgan Freeman",India,"July 31, 2023",2003,NR,116 min,"International TV Shows, TV Dramas",3.9,142.07,60894000,TRUE
s970,TV Show,Synthetic Title 970,Bong Joon Ho,"Leonardo DiCaprio, Viola Davis",South Korea,"October 26, 2015",1990,TV-MA,7 Seasons,Action & Adventure,2.3,46.78,71251000,TRUE
s971,tv show,Synthetic Title 971,Steven Spielberg,"Scarlett Johansson, Tom Hanks",United Kingdom,42818,1992,TV-PG,4 S,Crime TV Shows,9.1,44.06,75560000,FALSE
s972,tv show,Synthetic Title 972,,"Brad Pitt, Scarlett Johansson",Japan,43018,1995,TV-MA,6 Seasons,Documentaries,8.4,61.54,97260000,FALSE
s973,TV Show,Synthetic Title 973,Christopher Nolan,"Brad Pitt, Zendaya",United Kingdom,44480,2011,PG-13,6 Seasons,Crime TV Shows,1.9,88.55,81679000,FALSE
s974,TV Show,Synthetic Title 974,Martin Scorsese,"Viola Davis, Leonardo DiCaprio, Brad Pitt",South Korea,45215,2014,TV-MA,8 S,"International TV Shows, TV Dramas",999,88.39,97328000,TRUE
s975,movie ,Synthetic Title 975,Christopher Nolan,"Tom Hanks, Zendaya",France,42287,2006,NR,93 min,Action & Adventure,7.7,135.15,9105000,FALSE
s976,MOVIE,Synthetic Title 976,Steven Spielberg,"Viola Davis, Leonardo DiCaprio",Japan,"February 19, 2019",2019,PG-13,159mins,"Horror Movies, Thrillers",4.2,15.82,7892000,TRUE
s977,MOVIE,Synthetic Title 977,,"Viola Davis, Tom Hanks",India,44757,2006,TV-PG,74 m,"Horror Movies, Thrillers",3.2,89.4,55587000,FALSE
s978,MOVIE,Synthetic Title 978,Greta Gerwig,"Brad Pitt, Tom Hanks, Morgan Freeman",Canada,43949,2008,TV-MA,171mins,Action & Adventure,999,6.77,10367000,TRUE
s979,Movie,Synthetic Title 979,Steven Spielberg,Tom Hanks,United States,44049,2021,NR,96 m,"Horror Movies, Thrillers",7.8,41.73,70695000,TRUE
s980,MOVIE,Synthetic Title 980,Bong Joon Ho,Tom Hanks,India,"November 02, 2022",2007,TV-MA,66 min,Crime TV Shows,6.9,104.23,90221000,FALSE
s981,Movie,Synthetic Title 981,Ava DuVernay,Viola Davis,Japan,43867,2017,R,131mins,Crime TV Shows,3.4,135.03,85131000,FALSE
s982,Movie,Synthetic Title 982,Bong Joon Ho,"Brad Pitt, Morgan Freeman",Canada,"August 24, 2023",2008,NR,179 m,Action & Adventure,1.7,77.69,72723000,TRUE
s983,Movie,Synthetic Title 983,Martin Scorsese,Morgan Freeman,United States,44941,2007,NR,166 min,Comedies,9.8,46.59,18461000,FALSE
s984,TV Show,Synthetic Title 984,,"Scarlett Johansson, Zendaya",South Korea,"March 08, 2019",2015,TV-MA,5 Seasons,Comedies,4.2,13.2,43303000,TRUE
s985,tv show,Synthetic Title 985,Bong Joon Ho,"Morgan Freeman, Leonardo DiCaprio",United States,42193,2006,NR,9 Seasons,Action & Adventure,8.6,149.16,13107000,FALSE
s986,MOVIE,Synthetic Title 986,,Scarlett Johansson,India,44337,2021,NR,85 m,Crime TV Shows,3,65.87,25450000,FALSE
s987,tv show,Synthetic Title 987,Bong Joon Ho,"Viola Davis, Brad Pitt",France,44538,2008,NR,7 S,Crime TV Shows,5.2,19.09,79132000,TRUE
s988,movie ,Synthetic Title 988,,Viola Davis,France,"November 03, 2017",2023,PG-13,178 m,Documentaries,2.6,93.37,76436000,FALSE
s989,tv show,Synthetic Title 989,Martin Scorsese,"Viola Davis, Leonardo DiCaprio, Brad Pitt",France,44808,1994,R,10 S,Documentaries,2.4,11.19,40345000,TRUE
s990,TV Show,Synthetic Title 990,Christopher Nolan,Brad Pitt,United States,43188,1990,PG-13,7 Seasons,"International TV Shows, TV Dramas",8.7,93.88,62813000,TRUE
s991,tv show,Synthetic Title 991,Greta Gerwig,"Morgan Freeman, Viola Davis, Brad Pitt",France,"July 04, 2021",2009,R,1 S,Comedies,2.8,21.08,76107000,FALSE
s992,MOVIE,Synthetic Title 992,Ava DuVernay,"Zendaya, Leonardo DiCaprio, Scarlett Johansson",India,44589,2018,TV-PG,167 m,Crime TV Shows,6.9,50.24,82453000,FALSE
s993,MOVIE,Synthetic Title 993,Ava DuVernay,,United States,42284,2009,TV-14,81 m,Documentaries,7.1,83.69,47997000,FALSE
s994,tv show,Synthetic Title 994,Steven Spielberg,"Scarlett Johansson, Brad Pitt, Zendaya",United States,"March 12, 2017",1993,TV-PG,7 Seasons,Action & Adventure,9.4,133.36,42997000,TRUE
s995,TV Show,Synthetic Title 995,Bong Joon Ho,"Brad Pitt, Morgan Freeman",India,43279,2020,R,10 Seasons,Action & Adventure,7.3,108.03,39260000,TRUE
s996,TV Show,Synthetic Title 996,Bong Joon Ho,,United States,"January 02, 2018",2016,TV-PG,7 S,"International TV Shows, TV Dramas",8.1,103.39,87178000,FALSE
s997,Movie,Synthetic Title 997,,"Zendaya, Morgan Freeman, Viola Davis","United States, Canada","July 14, 2017",2020,TV-MA,125 min,Action & Adventure,6.5,128.29,98933000,TRUE
s998,Movie,Synthetic Title 998,,"Morgan Freeman, Zendaya",India,42132,2023,TV-14,123 min,"Horror Movies, Thrillers",5.3,100.82,90764000,TRUE
s999,TV Show,Synthetic Title 999,Christopher Nolan,"Viola Davis, Morgan Freeman, Tom Hanks","United States, Canada",43207,2018,TV-MA,1 S,"Horror Movies, Thrillers",4.1,70.73,31152000,FALSE
s1000,MOVIE,Synthetic Title 1000,Greta Gerwig,"Viola Davis, Morgan Freeman, Scarlett Johansson",France,44036,2014,TV-MA,116 m,"International TV Shows, TV Dramas",6.6,114.73,4242000,TRUE
